EVTOPTCKK1972317;I'll sternly warn [From.GetTitledName];;;;Advierto severamente [From.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP134;This option decreases significantly the vassal chances to plan actions that may lead to infamy gain;;;;Esta opción disminuye significativamente las posibilidades de vasallo para planificar acciones que pueden conducir a una ganancia de infamia;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP135;This option decreases most significantly the vassal chances to plan actions that may lead to infamy gain. The warning will also last longer in the memory of [From.GetTitledName]...;;;;Esta opción disminuye más significativamente las posibilidades de vasallo para planificar acciones que pueden conducir a una ganancia de infamia. La advertencia también durará más en la memoria de [From.GetTitledName] ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972318;A Pirate Vassal;;;;Un vasallo pirata;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972318;I have received the news that [From.GetTitledName], my vassal, has engaged in piracy activities and [From.GetHerHis] actions increased significantly his infamy. Unfortunately, my name is also tainted by this behaviour...;;;;He recibido la noticia de que [From.GetTitledName], mi vasallo, ha participado en actividades de piratería y las acciones de [From.GetHerHis] aumentaron significativamente su infamia. Desafortunadamente, mi nombre también está contaminado por este comportamiento ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTAKK1972318;Let's turn a blind eye on this one...;;;;Hagamos la vista gorda a este ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTBKK1972318;I'll have a hard word with the vassal;;;;Hablaré duro con el vasallo;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTCKK1972318;I'll sternly warn [From.GetTitledName];;;;Advierto severamente [From.GetTitledName];;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972319;Investing in the Economy;;;;Invertir en la economía;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972319;My [Root.GetTreasurerName] recently presented me with an exquisite idea in the Council. In [Root.job_treasurer.GetHerHis] opinion, I should invest in the different industries of my demesne and will be entitled with a share of the profit in the future, while my rights would last for an entire century...;;;;Mi [Root.GetTreasurerName] me presentó recientemente una idea exquisita en el Consejo. En opinión de [Root.job_treasurer.GetHerHis], debería invertir en las diferentes industrias de mi país y tendré derecho a una parte de las ganancias en el futuro, mientras que mis derechos durarían un siglo entero ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTAKK1972319;It's a sound investment;;;;Es una buena inversión;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTBKK1972319;I'll not play with my money...;;;;No jugaré con mi dinero ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972321;Economic Boom;;;;Boom economico;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972321;The investments I have made in my demesne are doubling their profits due to a very friendly economic environment across my lands...;;;;Las inversiones que hice en mi país están duplicando sus ganancias debido a un entorno económico muy amigable en mis tierras ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTAKK1972321;Excellent!;;;;¡Excelente!;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972322;Economic Recession;;;;Recesión económica;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972322;The investments I have made in my demesne are not being profitable due to a harsh economic environment across my lands...;;;;Las inversiones que he realizado en mi país no están siendo rentables debido a un entorno económico hostil en mis tierras ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTAKK1972322;Only time will cure that...;;;;Solo el tiempo curará eso ...;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972323;Economic Status;;;;Estatus economico;;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972323;The economic conditions in your lands returned to normal;;;;Las condiciones económicas en sus tierras volvieron a la normalidad.;;;;;;;;;x;;;;;;;;;;;;;;
EVTOPTAKK1972323;Very well;;;;Muy bien;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments;Investing in the Demesne;;;;Invertir en el heredad;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments_desc;Thanks to his Steward vision, this character is collecting the profits of his previous investment on the demesne economy;;;;Gracias a su visión de Steward, este personaje está recolectando las ganancias de su inversión previa en la economía económica.;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments1;Economic Boom;;;;Boom economico;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments1_desc;The economic environment is positive, thus improving by much the profits collected by this character's investment in the economy;;;;El entorno económico es positivo, lo que mejora en gran medida los beneficios obtenidos por la inversión de este personaje en la economía.;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments2;Economic Recession;;;;Recesión económica;;;;;;;;;x;;;;;;;;;;;;;;
da_steward_investments2_desc;The economic environment is negative, thus reducing to nothing the profits collected by this character's investment in the economy;;;;El entorno económico es negativo, lo que reduce a la nada los beneficios obtenidos por la inversión de este personaje en la economía.;;;;;;;;;x;;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP136;You will be investing a large amount of capital into the businesses of your demesne. The return will be slow but your rights will be over 100 years and are inheritable by your successors. From time to time you'll also be subject to economic booms or recessions that will modify your earnings. The amount of gold needed as seed capital is based on several traits and stats of your character. His Stewardship Stats(+-), being Greedy(+), being an Administrator(+), being Just(+), being Charitable(-) and being Arbitrary(-);;;;Invertirá una gran cantidad de capital en los negocios de su país. El retorno será lento, pero sus derechos serán de más de 100 años y sus sucesores los heredarán. De vez en cuando, también estará sujeto a auges económicos o recesiones que modificarán sus ganancias. La cantidad de oro necesaria como capital inicial se basa en varios rasgos y estadísticas de tu personaje. Sus estadísticas de mayordomía (+ -), ser codicioso (+), ser administrador (+), ser justo (+), ser caritativo (-) y ser arbitrario (-);;;;;;;;;x;;;;;;;;;;;;;;
EVTDESCKK1972326;Walls, battlements, barracks, moats, ramparts, altars, holy things... I was never educated to deal with all these things properly. After all, my element is trade and business. Yet, circunstancies led me to rule over such strange matters. Obviously, I am not at my best managing this province...;;;;Muros, almenas, cuarteles, fosos, murallas, altares, cosas santas ... Nunca fui educado para hacer frente a todas estas cosas adecuadamente. Después de todo, mi elemento es el comercio y los negocios. Sin embargo, las circunstancias me llevaron a gobernar sobre asuntos tan extraños. Obviamente, no estoy en mi mejor momento manejando esta provincia ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972326;It is what it is...;;;;Es lo que es...;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972327;Freed from the rule of a lowly commoner only versed in trade, this province can now achieve its full potential at the hands of someone fated to manage such things... Me!;;;;Liberada de la regla de un humilde plebeyo solo versado en el comercio, esta provincia ahora puede alcanzar su máximo potencial a manos de alguien destinado a administrar tales cosas ... ¡Yo!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972327;I am entitled to all of it!;;;;¡Tengo derecho a todo!;;;;;;;;;;x;;;;;;;;;;;;;
da_wrong_gov;Republican Liability;;;;Gobierno equivocado;;;;;;;;;;x;;;;;;;;;;;;;
da_wrong_gov_desc;As this province is ruled by a Patrician, its non urban potencial suffers.;;;;Como esta provincia está gobernada por un patricio, su potencial no urbano sufre.;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972328;The Good of the Republic;;;;El bien de la republica;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972328;To help the Republic to strive, the most influential families present in the council are sugesting I should help to further the interests in cultural as well as religious matters in our beloved city by donating a paltry ammount from my personal treasury...;;;;Para ayudar a la República a luchar, las familias más influyentes presentes en el consejo están sugiriendo que debería ayudar a promover los intereses en asuntos culturales y religiosos en nuestra querida ciudad donando una cantidad insignificante de mi tesoro personal ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972328;It is my duty;;;;Es mi deber;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972328;There are other ways to catter to the interests of the Republic...;;;;Hay otras formas de satisfacer los intereses de la República ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972329;Request From Peers;;;;Solicitud de pares;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972329;As the Doge, I am faced with a proposal by the other influential families to cut on a significant part of the taxes charged to my vassals in order to fuel the economy of the Republic. Also the increased competitiveness will hamper my efforts of taxation over my own property. As the other families claim, this behaviour only befits a good Doge...;;;;Como el dux, me enfrento a una propuesta de otras familias influyentes para recortar una parte significativa de los impuestos cobrados a mis vasallos con el fin de alimentar la economía de la República. Además, el aumento de la competitividad dificultará mis esfuerzos de imposición sobre mi propia propiedad. Como afirman las otras familias, este comportamiento solo corresponde a un buen Doge ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972329;For the Republic!;;;;¡Por la República!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972329;I am not going to fall for your ploy...;;;;No voy a caer en tu estratagema ...;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped1;For the good of the Realm;;;;Por el bien del reino;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped2;For the good of the Realm;;;;Por el bien del reino;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped3;For the good of the Realm;;;;Por el bien del reino;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped4;For the good of the Realm;;;;Por el bien del reino;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped1_desc;The Doge is conferring tax exemptions to the Patricians of the Republic;;;;El dux está otorgando exenciones de impuestos a los patricios de la República;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped2_desc;The Doge is conferring tax exemptions to the Patricians of the Republic;;;;El dux está otorgando exenciones de impuestos a los patricios de la República;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped3_desc;The Doge is conferring tax exemptions to the Patricians of the Republic;;;;El dux está otorgando exenciones de impuestos a los patricios de la República;;;;;;;;;;x;;;;;;;;;;;;;
da_doge_helped4_desc;The Doge is conferring tax exemptions to the Patricians of the Republic;;;;El dux está otorgando exenciones de impuestos a los patricios de la República;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972330;The War Effort;;;;El esfuerzo de guerra;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972330;Given the war that our Republic has plunged into, the family council is asking for a significant contribution to help further our objectives and improve the standing of the Republic as a whole. I am pressed to contribute with funds...;;;;Dada la guerra en la que se ha sumido nuestra República, el consejo de familia está pidiendo una contribución significativa para ayudar a promover nuestros objetivos y mejorar la posición de la República en su conjunto. Estoy presionado a contribuir con fondos ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972330;We'll fulfill our duty;;;;Cumpliremos con nuestro deber;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972330;We can't help at this time...;;;;No podemos ayudar en este momento ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972331;The Ring Leader;;;;El líder del anillo;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972331;My [Root.GetSpymasterName] came to me one stormy evening speaking of [Root.job_spymaster.GetHerHis] contacts abroad. The idea is to set up a smuggler's ring abroad and keep the profits for myself. As [Root.job_spymaster.GetFirstName] told me, the venture involves some risks but the profits can be significant...;;;;Mi [Root.GetMaestro de espiasName] vino a mí una tarde tormentosa hablando de [Root.job_Maestro de espias.GetHerHis] contactos en el extranjero. La idea es establecer un anillo de contrabandistas en el extranjero y conservar las ganancias para mí. Como [Root.job_Maestro de espias.GetFirstName] me dijo, la empresa implica algunos riesgos, pero las ganancias pueden ser significativas ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972331;Risks are the spice of life!;;;;¡Los riesgos son la especia de la vida!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972331;No way!;;;;¡De ninguna manera!;;;;;;;;;;x;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP137;You decide to go ahead with the attempt to setup the smuggler's ring. This will depend on your Intrigue Education(+), being a Master Schemer(+), being Deceitful(+), being Arbitrary(+), being Wary(+), being Greedy(+), being Brave(+), your Intrigue stat(+-), being Paranoid(-), being Lunatic(-), being Possessed(-), being Craven(-), being Honest(-), being Just(-) and being Charitable(-). As your [Root.GetSpymasterName] is helping you, [Root.job_spymaster.GetHerHis] Stewardship Stat(+-) also plays a role;;;;Decide seguir adelante con el intento de configurar el anillo del contrabandista. Esto dependerá de su Educación sobre Intriga (+), ser un Maestro del Esquema (+), Ser engañoso (+), Ser Arbitrario (+), Ser codicioso (+), Ser valiente (+), su estadística de Intriga (+ -) , ser Craven (-), ser honesto (-), ser justo (-) y ser caritativo (-). Como su [Root.GetMaestro de espiasName] lo está ayudando, [Root.job_Maestro de espias.GetHerHis] Stewardship Stat (+ -) también juega un papel;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972332;Success!;;;;¡Éxito!;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972332;After months planning the whole smuggler operation and contacting shady individuals, [Root.job_spymaster.GetFirstName] reported the smuggler's ring is in operation abroad!;;;;Después de meses de planear toda la operación y contactar a personas sospechosas, [Root.job_Maestro de espias.GetFirstName] informó que el anillo de contrabandistas está operando en el extranjero.;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972332;Excellent;;;;Excelente;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_1;Modest Smuggler Operation;;;;Operación modesta de contrabandistas;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_1_desc;This character runs a small smuggler operation abroad;;;;Este personaje dirige una pequeña operación de contrabandistas en el extranjero.;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_2;Average Smuggler Operation;;;;Operación de contrabandista promedio;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_2_desc;This character runs an average smuggler operation abroad;;;;Este personaje ejecuta una operación de contrabandista promedio en el extranjero;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_3;Large Smuggler Operation;;;;Operación de contrabandista grande;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_3_desc;This character runs a large smuggler operation abroad;;;;Este personaje dirige una gran operación de contrabandistas en el extranjero.;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_4;Very Large Smuggler Operation;;;;Operación de contrabandista muy grande;;;;;;;;;;x;;;;;;;;;;;;;
da_spymaster_smuggler_4_desc;This character runs a very large smuggler operation abroad;;;;Este personaje dirige una gran operación de contrabandistas en el extranjero.;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972333;Total Failure;;;;Fracaso total;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972333;After months planning the whole operation and contacting shady individuals, my [Root.GetSpymasterName], the one responsible for this whole mess, reported the failure of setting up a smuggler's ring... and the ruler of the lands discovered the whole plot and is not happy!;;;;Después de meses de planear toda la operación y contactar a personas sospechosas, mi [Root.GetMaestro de espiasName], el responsable de todo este desastre, informó que no se pudo establecer el anillo de un contrabandista ... y el gobernante de las tierras descubrió todo el complot y es ¡no feliz!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972333;Ooops!;;;;Ooops!;;;;;;;;;;;;;;;;;;;;;;;
EVTNAMEKK1972334;Failure;;;;Fracaso;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972334;After months planning the whole operation and contacting shady individuals, my [Root.GetSpymasterName] informed me we were unable to properly setup the operation. Meanwhile the seed money went up in smoke...;;;;Después de meses de planear toda la operación y contactar a personas sospechosas, mi [Root.GetMaestro de espiasName] me informó que no podíamos configurar la operación correctamente. Mientras tanto, el capital inicial se convirtió en humo ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972334;I am not happy with [Root.job_spymaster.GetFirstName]!;;;;¡No estoy contento con [Root.job_Maestro de espias.GetFirstName]!;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972335;Winds of Change;;;;Vientos de cambio;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972335;The conditions for my smuggler operation abroad have changed, which means also a change in the income this source provides me...;;;;Las condiciones para mi operación de contrabandista en el extranjero han cambiado, lo que significa también un cambio en los ingresos que esta fuente me proporciona ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972335;The present environment is merciless for this business;;;;El entorno actual es despiadado para este negocio.;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972335;There's a steady source of income to be done from this;;;;Hay una fuente constante de ingresos para hacer de esto;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTCKK1972335;There's a large profit to be done from this;;;;Hay un gran beneficio por hacer con esto;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTDKK1972335;Boom times ahead! Money will flow freely!;;;;¡Auge de los tiempos por delante! ¡El dinero fluirá libremente!;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972336;The End of the Smugglers;;;;El fin de los contrabandistas;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972336;Lately, my smuggler operation has faced some serious opposition while foreign rulers countered it with the force of their entire resources. My own realm intrigue was not enough to prevent the demise of the network. Fortunately, even if many of my associates were captured, my name was never mentioned...;;;;Últimamente, mi operación de contrabandista se ha enfrentado a una seria oposición, mientras que los gobernantes extranjeros la contrarrestaron con la fuerza de todos sus recursos. Mi propia intriga en el reino no fue suficiente para evitar la desaparición de la red. Afortunadamente, incluso si muchos de mis asociados fueron capturados, mi nombre nunca fue mencionado ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972336;There goes my smuggler operation...;;;;Ahí va mi operación de contrabandista ...;;;;;;;;;;x;;;;;;;;;;;;;
decision_da_smugglers;Organize a Smuggler Operation;;;;Organizar una operación de contrabandista;;;;;;;;;x;;;;;;;;;;;;;;
decision_da_smugglers_desc;You decide to go ahead with an attempt to setup a smuggler's ring with the help of your Spymaster. The success is not guaranteed, however. This will depend on your Intrigue Education(+), being a Master Schemer(+), being Deceitful(+), being Arbitrary(+), being Greedy(+), being Brave(+), your Intrigue stat(+-), being Craven(-), being Honest(-), being Just(-) and being Charitable(-). As your Spymaster is helping you, his Stewardship Stat(+-) also plays a role;;;;Decides seguir adelante con un intento de configurar el anillo de un contrabandista con la ayuda de tu Maestro de espias. Sin embargo, el éxito no está garantizado. Esto dependerá de su Educación sobre Intriga (+), ser un Maestro del Esquema (+), Ser engañoso (+), Ser Arbitrario (+), Ser codicioso (+), Ser valiente (+), su estadística de Intriga (+ -) , ser Craven (-), ser honesto (-), ser justo (-) y ser caritativo (-). Como su Maestro de espias lo está ayudando, su estadística de mayordomía (+ -) también juega un papel;;;;;;;;;x;;;;;;;;;;;;;;
EVTNAMEKK1972337;A Serious Setback;;;;Un serio revés;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972337;While overseeing a particular important shipment of stolen goods abroad, my smugglers were ambushed and my [Root.GetSpymasterName] had to fight for [Root.job_spymaster.GetHerHis] life!\nUnfortunately the whole cargo was lost...;;;;¡Mientras supervisaba un envío importante de bienes robados al extranjero, mis contrabandistas fueron emboscados y mi [Root.GetMaestro de espiasName] tuvo que luchar por la vida de [Root.job_Maestro de espias.GetHerHis]! \n¡Lamentablemente, toda la carga se perdió ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972337;Those are the dangers of bold operations!;;;;¡Esos son los peligros de las operaciones audaces!;;;;;;;;;;x;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP138;You embark on a operation that can net a very large sum but that also carries its own risks. The success of this mission is influenced by your Intrigue Education(+), your Martial Education(+), being a Master Schemer(+), being Deceitful(+), being Arbitrary(+), being Greedy(+), being Brave(+), your Intrigue stat(+-), being Craven(-), being Honest(-), being Just(-) and being Charitable(-). If things come to worse, your Martial Stat will also be important for personal security, as well as your Stewardship stat for business acumen. In the worst case, your Combat Rating will also be tested;;;;Se embarca en una operación que puede generar una suma muy grande pero que también conlleva sus propios riesgos. El éxito de esta misión está influenciado por su Educación de Intriga (+), su Educación Marcial (+) es un Maestro del Esquema (+), Es engañoso (+), Es arbitrario (+), Es codicioso (+), Es valiente ( +), tu estadística de Intriga (+ -), ser Craven (-), ser honesto (-), ser justo (-) y ser caritativo (-). Si las cosas empeoran, su estadística marcial también será importante para la seguridad personal, así como su estadística de mayordomía para la perspicacia comercial. En el peor de los casos, su clasificación de combate también se probará.;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972338;A Special Mission;;;;Una misión especial;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972338;Regarding my Smuggler Operation, I was informed that a stolen cargo worth a fortune is waiting to be tranferred abroad to be sold to a third party as soon as possible. Unfortunately, my [Root.GetSpymasterName] is taking care of other matters, so I am the one that can lead the whole mission. There are rumours of a foreign operation to catch us...;;;;Me informaron que un cargamento robado que vale una fortuna está esperando ser transferido al extranjero para ser vendido a un tercero lo antes posible. Desafortunadamente, mi [Root.GetMaestro de espiasName] se ocupa de otros asuntos, así que soy yo quien puede liderar toda la misión. Hay rumores de una operación extranjera para atraparnos ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972338;I'll assume personal command!;;;;¡Asumiré un comando personal!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972338;Better to avoid this deal...;;;;Es mejor evitar este trato ...;;;;;;;;;;x;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP139;Our inhability to pursue this high stakes mission will hinder our overall efforts at building trust with foreign partners;;;;Nuestra inhabilidad para perseguir esta misión de alto riesgo obstaculizará nuestros esfuerzos generales para generar confianza con socios extranjeros;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972339;Success!;;;;¡Éxito!;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972339;The mission to transport a very valuable cargo abroad and transfer it to our associates was a success! I commanded everything with expertise and it is with deep satisfaction that I see the admiration of my men for my deed...;;;;¡La misión de transportar una carga muy valiosa al extranjero y transferirla a nuestros asociados fue un éxito! Ordené todo con experiencia y es con profunda satisfacción que veo la admiración de mis hombres por mi acto ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972339;...better yet, my treasury is now full!;;;;... mejor aún, ¡mi tesorería está llena!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972339;A princely sum was made, indeed!;;;;¡Se hizo una suma principesca, de hecho!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTCKK1972339;A sum worth of a King was accounted for!;;;;¡Se contabilizó la suma de un Rey!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTDKK1972339;An Emperor vault fills my coffers!;;;;¡Una bóveda del Emperador llena mis arcas!;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972340;Fighting for My Own Life;;;;Luchando por mi propia vida;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972340;After the stolen goods were delivered and we made way to the spot where we would be paid in full, we were ambushed by a large band of professional soldiers. With my plans wrecked but at least breaking even in the deal, I needed to fight for my life!;;;;Después de que los bienes robados fueron entregados y nos dirigimos al lugar donde nos pagarían en su totalidad, una gran banda de soldados profesionales nos tendieron una emboscada. Con mis planes arruinados pero al menos llegando al punto de equilibrio en el trato, ¡necesitaba luchar por mi vida!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972340;I ready my faithful morning star and attack!;;;;¡Preparo mi fiel estrella de la mañana y ataco!;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972341;A Masterful Deceit;;;;Un engaño magistral;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972341;My mission to sell the stolen cargo ran very well until we delivered the goods to our foreign associates. Unfortunately, there was a misunderstanding about the payment we should receive and I was not aware of my associate's scheme to take advantage of my error. In the end we came away empty handed, with a huge liability as I had solidly invested my money in such a valuable stolen cargo!;;;;Mi misión de vender la carga robada funcionó muy bien hasta que entregamos la mercancía a nuestros asociados extranjeros. Desafortunadamente, hubo un malentendido sobre el pago que deberíamos recibir y no estaba al tanto del esquema de mi asociado para aprovechar mi error. ¡Al final salimos con las manos vacías, con una gran responsabilidad ya que había invertido sólidamente mi dinero en una carga tan valiosa robada!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972341;Noooo!;;;;Noooo!;;;;;;;;;;x;;;;;;;;;;;;;
da_opinion_smuggler;Smuggler;;;;Contrabandista;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972342;Imprisoned!;;;;¡Encarcelado!;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972342;My mission to sell the stolen cargo in the lands of [smuggler_enemy.GetFullName] came to an end when we were approaching the arrival area. A formidable force of enemy soldiers appeared and my only option was to run away. The last thing I saw was the shipment of valuable goods returning safe from where it came from. Surrounded by a score of men, I surrendered myself...;;;;Mi misión de vender la carga robada en las tierras de [smuggler_enemy.GetFullName] llegó a su fin cuando nos estábamos acercando al área de llegada. Apareció una fuerza formidable de soldados enemigos y mi única opción era escapar. Lo último que vi fue el envío de bienes valiosos que regresaban seguros de donde provenían. Rodeado de una veintena de hombres, me entregué ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972342;Noooo!;;;;Noooo!;;;;;;;;;;x;;;;;;;;;;;;;
DA_CUSTOMTOOLTIP140;Smuggler Operation is cancelled;;;;La operación de contrabandista se cancela;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972345;Operation in Danger;;;;Operación en peligro;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972345;Due to a severe crackdown on corruption in my preferred markets, the Smuggler Operation is in danger of breaking down. I need to invest heavily to bribe more people to dispose of stolen products if I want to guarantee the future of the operation. I might even need to find new markets...;;;;Debido a una severa represión contra la corrupción en mis mercados preferidos, la Operación Contrabandista está en peligro de colapsar. Necesito invertir mucho para sobornar a más personas para que eliminen los productos robados si quiero garantizar el futuro de la operación. Incluso podría necesitar encontrar nuevos mercados ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972345;I'll pay what is needed...;;;;Pagaré lo que sea necesario ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972345;No more seed money!;;;;¡No más capital inicial!;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972346;The Great Escape;;;;El gran Escape;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972346;My [Root.GetSpymasterName] came to me with a suggestion to help a foreign individual that has value for my future plans. He is being held in a foreign prison and it seems he is in possession of valuable information about military, economy and culture technologies that can provide an edge to my efforts...;;;;Mi [Root.GetMaestro de espiasName] vino a mí con una sugerencia para ayudar a una persona extranjera que tiene valor para mis planes futuros. Está detenido en una prisión extranjera y parece que está en posesión de información valiosa sobre tecnologías militares, económicas y culturales que pueden aportar una ventaja a mis esfuerzos ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTAKK1972346;Let's rescue him!;;;;¡Rescatémoslo!;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTBKK1972346;I am not interested in his fate...;;;;No estoy interesado en su destino ...;;;;;;;;;;x;;;;;;;;;;;;;
EVTNAMEKK1972347;Successful Rescue!;;;;Rescate exitoso!;;;;;;;;;;x;;;;;;;;;;;;;
EVTDESCKK1972347;The rescue mission was an unmitigated success! My agents performed expertly and the foreign individual is ready to join my court and share with us his detailed and valuable knowledge. Whether the opposing ruler knows about my involvement remains to be seen...;;;;¡La misión de rescate fue un éxito absoluto! Mis agentes se desempeñaron de manera experta y la persona extranjera está lista para unirse a mi corte y compartir con nosotros su conocimiento detallado y valioso. Queda por ver si el gobernante contrario sabe de mi participación ...;;;;;;;;;;x;;;;;;;;;;;;;
